time,detector,speed,veh_count
2021-05-11 16:45:00,Broad_USD2-4-EB,12.49056603773585,53.0
2021-05-11 17:00:00,Broad_USD2-4-EB,11.212121212121213,66.0
2021-05-11 17:15:00,Broad_USD2-4-EB,11.477272727272727,44.0
2021-05-11 17:30:00,Broad_USD2-4-EB,11.692307692307692,52.0
2021-05-11 17:45:00,Broad_USD2-4-EB,11.882352941176471,51.0
2021-05-11 18:00:00,Broad_USD2-4-EB,11.025,40.0
2021-05-11 18:15:00,Broad_USD2-4-EB,10.833333333333334,48.0
2021-05-11 18:30:00,Broad_USD2-4-EB,12.75,36.0
2021-05-11 18:45:00,Broad_USD2-4-EB,13.514285714285714,35.0
2021-05-11 19:00:00,Broad_USD2-4-EB,12.4,30.0
2021-05-11 19:15:00,Broad_USD2-4-EB,13.620689655172415,29.0
2021-05-11 19:30:00,Broad_USD2-4-EB,12.423076923076923,26.0
2021-05-11 19:45:00,Broad_USD2-4-EB,13.392857142857142,28.0
2021-05-11 20:00:00,Broad_USD2-4-EB,13.066666666666666,30.0
2021-05-11 20:15:00,Broad_USD2-4-EB,14.130434782608695,23.0
2021-05-11 20:30:00,Broad_USD2-4-EB,13.1,20.0
2021-05-11 20:45:00,Broad_USD2-4-EB,16.48,25.0
2021-05-11 21:00:00,Broad_USD2-4-EB,17.904761904761905,21.0
2021-05-11 21:15:00,Broad_USD2-4-EB,19.666666666666668,18.0
2021-05-11 21:30:00,Broad_USD2-4-EB,17.583333333333332,12.0
2021-05-11 21:45:00,Broad_USD2-4-EB,17.833333333333332,18.0
2021-05-11 22:00:00,Broad_USD2-4-EB,22.076923076923077,13.0
2021-05-11 22:15:00,Broad_USD2-4-EB,12.384615384615385,13.0
2021-05-11 22:30:00,Broad_USD2-4-EB,19.714285714285715,7.0
2021-05-11 22:45:00,Broad_USD2-4-EB,19.6,10.0
2021-05-11 23:00:00,Broad_USD2-4-EB,20.3,10.0
2021-05-11 23:15:00,Broad_USD2-4-EB,22.11111111111111,9.0
2021-05-11 23:30:00,Broad_USD2-4-EB,18.0,2.0
2021-05-11 23:45:00,Broad_USD2-4-EB,15.5,2.0
2021-05-11 00:15:00,Broad_USD3-1-NB,7.5,2.0
2021-05-11 00:30:00,Broad_USD3-1-NB,12.0,1.0
2021-05-11 00:45:00,Broad_USD3-1-NB,7.0,1.0
2021-05-11 01:00:00,Broad_USD3-1-NB,9.5,2.0
2021-05-11 01:30:00,Broad_USD3-1-NB,7.0,1.0
2021-05-11 02:00:00,Broad_USD3-1-NB,2.0,1.0
2021-05-11 02:30:00,Broad_USD3-1-NB,9.0,1.0
2021-05-11 02:45:00,Broad_USD3-1-NB,14.0,1.0
2021-05-11 04:30:00,Broad_USD3-1-NB,5.0,1.0
2021-05-11 05:30:00,Broad_USD3-1-NB,12.0,4.0
2021-05-11 06:00:00,Broad_USD3-1-NB,8.5,2.0
2021-05-11 06:30:00,Broad_USD3-1-NB,7.5,2.0
2021-05-11 06:45:00,Broad_USD3-1-NB,9.571428571428571,7.0
2021-05-11 07:00:00,Broad_USD3-1-NB,10.0,6.0
2021-05-11 07:15:00,Broad_USD3-1-NB,8.0,5.0
2021-05-11 07:30:00,Broad_USD3-1-NB,11.0,6.0
2021-05-11 07:45:00,Broad_USD3-1-NB,9.133333333333333,15.0
2021-05-11 08:00:00,Broad_USD3-1-NB,10.777777777777779,9.0
2021-05-11 08:15:00,Broad_USD3-1-NB,8.5,4.0
2021-05-11 08:30:00,Broad_USD3-1-NB,9.083333333333334,12.0
2021-05-11 08:45:00,Broad_USD3-1-NB,9.428571428571429,7.0
2021-05-11 09:00:00,Broad_USD3-1-NB,10.333333333333334,6.0
2021-05-11 09:15:00,Broad_USD3-1-NB,11.428571428571429,7.0
2021-05-11 09:30:00,Broad_USD3-1-NB,10.5,6.0
2021-05-11 09:45:00,Broad_USD3-1-NB,8.2,10.0
2021-05-11 10:00:00,Broad_USD3-1-NB,7.333333333333333,9.0
2021-05-11 10:15:00,Broad_USD3-1-NB,9.166666666666666,6.0
2021-05-11 10:30:00,Broad_USD3-1-NB,9.777777777777779,9.0
2021-05-11 10:45:00,Broad_USD3-1-NB,8.272727272727273,11.0
2021-05-11 11:00:00,Broad_USD3-1-NB,9.75,8.0
2021-05-11 11:15:00,Broad_USD3-1-NB,7.2,15.0
2021-05-11 11:30:00,Broad_USD3-1-NB,9.4,20.0
2021-05-11 11:45:00,Broad_USD3-1-NB,6.0,7.0
2021-05-11 12:00:00,Broad_USD3-1-NB,9.8,10.0
2021-05-11 12:15:00,Broad_USD3-1-NB,7.333333333333333,9.0
2021-05-11 12:30:00,Broad_USD3-1-NB,11.789473684210526,19.0
2021-05-11 12:45:00,Broad_USD3-1-NB,8.636363636363637,11.0
2021-05-11 13:00:00,Broad_USD3-1-NB,10.0,11.0
2021-05-11 13:15:00,Broad_USD3-1-NB,6.0,15.0
2021-05-11 13:30:00,Broad_USD3-1-NB,8.785714285714286,14.0
2021-05-11 13:45:00,Broad_USD3-1-NB,8.416666666666666,12.0
2021-05-11 14:00:00,Broad_USD3-1-NB,8.857142857142858,14.0
2021-05-11 14:15:00,Broad_USD3-1-NB,7.25,12.0
2021-05-11 14:30:00,Broad_USD3-1-NB,8.875,8.0
2021-05-11 14:45:00,Broad_USD3-1-NB,8.0,10.0
2021-05-11 15:00:00,Broad_USD3-1-NB,7.0,10.0
2021-05-11 15:15:00,Broad_USD3-1-NB,7.6923076923076925,13.0
2021-05-11 15:30:00,Broad_USD3-1-NB,7.846153846153846,13.0
2021-05-11 15:45:00,Broad_USD3-1-NB,8.777777777777779,9.0
2021-05-11 16:00:00,Broad_USD3-1-NB,11.1875,16.0
2021-05-11 16:15:00,Broad_USD3-1-NB,7.636363636363637,11.0
2021-05-11 16:30:00,Broad_USD3-1-NB,8.11111111111111,9.0
2021-05-11 16:45:00,Broad_USD3-1-NB,8.23076923076923,13.0
2021-05-11 17:00:00,Broad_USD3-1-NB,8.419354838709678,31.0
2021-05-11 17:15:00,Broad_USD3-1-NB,7.473684210526316,19.0
2021-05-11 17:30:00,Broad_USD3-1-NB,8.6,15.0
2021-05-11 17:45:00,Broad_USD3-1-NB,9.304347826086957,23.0
2021-05-11 18:00:00,Broad_USD3-1-NB,8.571428571428571,7.0
2021-05-11 18:15:00,Broad_USD3-1-NB,8.571428571428571,7.0
2021-05-11 18:30:00,Broad_USD3-1-NB,10.625,8.0
2021-05-11 18:45:00,Broad_USD3-1-NB,9.875,8.0
2021-05-11 19:00:00,Broad_USD3-1-NB,8.555555555555555,9.0
2021-05-11 19:15:00,Broad_USD3-1-NB,10.0,3.0
2021-05-11 19:30:00,Broad_USD3-1-NB,12.714285714285714,7.0
2021-05-11 19:45:00,Broad_USD3-1-NB,11.25,4.0
2021-05-11 20:00:00,Broad_USD3-1-NB,8.714285714285714,7.0
2021-05-11 20:15:00,Broad_USD3-1-NB,8.692307692307692,13.0
2021-05-11 20:30:00,Broad_USD3-1-NB,6.714285714285714,7.0
2021-05-11 20:45:00,Broad_USD3-1-NB,8.0,7.0
2021-05-11 21:00:00,Broad_USD3-1-NB,7.125,8.0
2021-05-11 21:15:00,Broad_USD3-1-NB,7.75,12.0
2021-05-11 21:30:00,Broad_USD3-1-NB,8.4,5.0
2021-05-11 21:45:00,Broad_USD3-1-NB,7.333333333333333,6.0
2021-05-11 22:00:00,Broad_USD3-1-NB,6.0,2.0
2021-05-11 22:15:00,Broad_USD3-1-NB,10.0,2.0
2021-05-11 22:30:00,Broad_USD3-1-NB,6.333333333333333,3.0
2021-05-11 22:45:00,Broad_USD3-1-NB,7.6,5.0
2021-05-11 23:00:00,Broad_USD3-1-NB,9.5,2.0
2021-05-11 23:15:00,Broad_USD3-1-NB,12.0,3.0
2021-05-11 23:30:00,Broad_USD3-1-NB,0.0,1.0
2021-05-11 23:45:00,Broad_USD3-1-NB,9.5,2.0
2021-05-11 00:00:00,Broad_USD4-1-NB,15.5,2.0
2021-05-11 00:15:00,Broad_USD4-1-NB,8.0,1.0
2021-05-11 00:30:00,Broad_USD4-1-NB,4.5,2.0
2021-05-11 00:45:00,Broad_USD4-1-NB,6.75,4.0
2021-05-11 01:00:00,Broad_USD4-1-NB,13.0,1.0
2021-05-11 01:15:00,Broad_USD4-1-NB,6.0,1.0
2021-05-11 01:30:00,Broad_USD4-1-NB,7.5,2.0
2021-05-11 02:00:00,Broad_USD4-1-NB,9.0,1.0
2021-05-11 02:15:00,Broad_USD4-1-NB,9.0,1.0
2021-05-11 02:30:00,Broad_USD4-1-NB,8.0,1.0
2021-05-11 03:00:00,Broad_USD4-1-NB,8.5,2.0
2021-05-11 03:15:00,Broad_USD4-1-NB,5.5,2.0
2021-05-11 04:00:00,Broad_USD4-1-NB,7.0,1.0
2021-05-11 04:30:00,Broad_USD4-1-NB,8.0,1.0
2021-05-11 04:45:00,Broad_USD4-1-NB,7.0,1.0
2021-05-11 05:00:00,Broad_USD4-1-NB,9.0,1.0
2021-05-11 05:15:00,Broad_USD4-1-NB,5.0,3.0
2021-05-11 05:30:00,Broad_USD4-1-NB,3.0,1.0
2021-05-11 05:45:00,Broad_USD4-1-NB,10.6,5.0
2021-05-11 06:00:00,Broad_USD4-1-NB,4.666666666666667,3.0
2021-05-11 06:15:00,Broad_USD4-1-NB,8.25,4.0
2021-05-11 06:30:00,Broad_USD4-1-NB,9.333333333333334,6.0
2021-05-11 06:45:00,Broad_USD4-1-NB,11.142857142857142,7.0
2021-05-11 07:00:00,Broad_USD4-1-NB,9.875,8.0
2021-05-11 07:15:00,Broad_USD4-1-NB,13.583333333333334,12.0
2021-05-11 07:30:00,Broad_USD4-1-NB,11.954545454545455,22.0
2021-05-11 07:45:00,Broad_USD4-1-NB,10.263157894736842,19.0
2021-05-11 08:00:00,Broad_USD4-1-NB,11.95,20.0
2021-05-11 08:15:00,Broad_USD4-1-NB,11.433333333333334,30.0
2021-05-11 08:30:00,Broad_USD4-1-NB,9.2,15.0
2021-05-11 08:45:00,Broad_USD4-1-NB,8.75,16.0
2021-05-11 09:00:00,Broad_USD4-1-NB,12.333333333333334,15.0
2021-05-11 09:15:00,Broad_USD4-1-NB,10.125,24.0
2021-05-11 09:30:00,Broad_USD4-1-NB,11.307692307692308,13.0
2021-05-11 09:45:00,Broad_USD4-1-NB,10.68421052631579,19.0
2021-05-11 10:00:00,Broad_USD4-1-NB,9.5,12.0
2021-05-11 10:15:00,Broad_USD4-1-NB,8.333333333333334,18.0
2021-05-11 10:30:00,Broad_USD4-1-NB,11.923076923076923,13.0
2021-05-11 10:45:00,Broad_USD4-1-NB,11.529411764705882,17.0
2021-05-11 11:00:00,Broad_USD4-1-NB,11.666666666666666,12.0
2021-05-11 11:15:00,Broad_USD4-1-NB,13.818181818181818,11.0
2021-05-11 11:30:00,Broad_USD4-1-NB,10.7,20.0
2021-05-11 11:45:00,Broad_USD4-1-NB,10.791666666666666,24.0
2021-05-11 12:00:00,Broad_USD4-1-NB,11.0,20.0
2021-05-11 12:15:00,Broad_USD4-1-NB,9.5,20.0
2021-05-11 12:30:00,Broad_USD4-1-NB,12.153846153846153,13.0
2021-05-11 12:45:00,Broad_USD4-1-NB,12.23076923076923,26.0
2021-05-11 13:00:00,Broad_USD4-1-NB,10.5,26.0
2021-05-11 13:15:00,Broad_USD4-1-NB,8.173913043478262,23.0
2021-05-11 13:30:00,Broad_USD4-1-NB,12.722222222222221,18.0
2021-05-11 13:45:00,Broad_USD4-1-NB,8.533333333333333,15.0
2021-05-11 14:00:00,Broad_USD4-1-NB,8.3125,16.0
2021-05-11 14:15:00,Broad_USD4-1-NB,7.9,20.0
2021-05-11 14:30:00,Broad_USD4-1-NB,8.523809523809524,21.0
2021-05-11 14:45:00,Broad_USD4-1-NB,9.833333333333334,18.0
2021-05-11 15:00:00,Broad_USD4-1-NB,12.285714285714286,21.0
2021-05-11 15:15:00,Broad_USD4-1-NB,8.947368421052632,19.0
2021-05-11 15:30:00,Broad_USD4-1-NB,10.85,20.0
2021-05-11 15:45:00,Broad_USD4-1-NB,8.318181818181818,22.0
2021-05-11 16:00:00,Broad_USD4-1-NB,7.529411764705882,17.0
2021-05-11 16:15:00,Broad_USD4-1-NB,8.25,16.0
2021-05-11 16:30:00,Broad_USD4-1-NB,7.461538461538462,26.0
2021-05-11 16:45:00,Broad_USD4-1-NB,8.620689655172415,29.0
2021-05-11 17:00:00,Broad_USD4-1-NB,8.434782608695652,23.0
2021-05-11 17:15:00,Broad_USD4-1-NB,9.952380952380953,21.0
2021-05-11 17:30:00,Broad_USD4-1-NB,12.631578947368421,19.0
2021-05-11 17:45:00,Broad_USD4-1-NB,12.1,10.0
2021-05-11 18:00:00,Broad_USD4-1-NB,11.55,20.0
2021-05-11 18:15:00,Broad_USD4-1-NB,9.875,24.0
2021-05-11 18:30:00,Broad_USD4-1-NB,10.0,19.0
2021-05-11 18:45:00,Broad_USD4-1-NB,12.529411764705882,17.0
2021-05-11 19:00:00,Broad_USD4-1-NB,8.533333333333333,15.0
2021-05-11 19:15:00,Broad_USD4-1-NB,12.882352941176471,17.0
2021-05-11 19:30:00,Broad_USD4-1-NB,14.076923076923077,13.0
2021-05-11 19:45:00,Broad_USD4-1-NB,12.125,8.0
2021-05-11 20:00:00,Broad_USD4-1-NB,12.625,8.0
2021-05-11 20:15:00,Broad_USD4-1-NB,12.181818181818182,11.0
2021-05-11 20:30:00,Broad_USD4-1-NB,9.3,10.0
2021-05-11 20:45:00,Broad_USD4-1-NB,9.11111111111111,9.0
2021-05-11 21:00:00,Broad_USD4-1-NB,9.0,6.0
2021-05-11 21:15:00,Broad_USD4-1-NB,9.0,5.0
2021-05-11 21:30:00,Broad_USD4-1-NB,7.0,6.0
2021-05-11 21:45:00,Broad_USD4-1-NB,10.666666666666666,3.0
2021-05-11 22:00:00,Broad_USD4-1-NB,6.333333333333333,3.0
2021-05-11 22:30:00,Broad_USD4-1-NB,10.714285714285714,7.0
2021-05-11 22:45:00,Broad_USD4-1-NB,10.0,4.0
2021-05-11 23:00:00,Broad_USD4-1-NB,4.0,2.0
2021-05-11 23:15:00,Broad_USD4-1-NB,6.0,3.0
2021-05-11 23:30:00,Broad_USD4-1-NB,10.0,1.0
2021-05-11 23:45:00,Broad_USD4-1-NB,7.0,2.0
2021-05-11 00:15:00,Broad_USD4-2-NB,8.0,4.0
2021-05-11 00:30:00,Broad_USD4-2-NB,22.0,1.0
2021-05-11 00:45:00,Broad_USD4-2-NB,12.75,4.0
2021-05-11 01:00:00,Broad_USD4-2-NB,8.25,4.0
2021-05-11 01:30:00,Broad_USD4-2-NB,7.0,1.0
2021-05-11 01:45:00,Broad_USD4-2-NB,11.0,1.0
2021-05-11 02:00:00,Broad_USD4-2-NB,9.0,2.0
2021-05-11 02:15:00,Broad_USD4-2-NB,6.5,2.0
2021-05-11 02:30:00,Broad_USD4-2-NB,6.0,1.0
2021-05-11 03:30:00,Broad_USD4-2-NB,2.0,1.0
2021-05-11 04:00:00,Broad_USD4-2-NB,2.0,1.0
2021-05-11 04:30:00,Broad_USD4-2-NB,8.0,2.0
2021-05-11 04:45:00,Broad_USD4-2-NB,8.0,2.0
2021-05-11 05:00:00,Broad_USD4-2-NB,6.0,1.0
2021-05-11 05:15:00,Broad_USD4-2-NB,8.0,2.0
2021-05-11 05:30:00,Broad_USD4-2-NB,10.0,1.0
2021-05-11 05:45:00,Broad_USD4-2-NB,8.333333333333334,3.0
2021-05-11 06:00:00,Broad_USD4-2-NB,8.666666666666666,3.0
2021-05-11 06:15:00,Broad_USD4-2-NB,8.333333333333334,3.0
2021-05-11 06:30:00,Broad_USD4-2-NB,8.666666666666666,3.0
2021-05-11 06:45:00,Broad_USD4-2-NB,10.2,10.0
2021-05-11 07:00:00,Broad_USD4-2-NB,12.6,10.0
2021-05-11 07:15:00,Broad_USD4-2-NB,11.666666666666666,12.0
2021-05-11 07:30:00,Broad_USD4-2-NB,11.909090909090908,22.0
2021-05-11 07:45:00,Broad_USD4-2-NB,10.368421052631579,19.0
2021-05-11 08:00:00,Broad_USD4-2-NB,12.0625,32.0
2021-05-11 08:15:00,Broad_USD4-2-NB,10.162162162162161,37.0
2021-05-11 08:30:00,Broad_USD4-2-NB,7.85,20.0
2021-05-11 08:45:00,Broad_USD4-2-NB,9.65,20.0
2021-05-11 09:00:00,Broad_USD4-2-NB,12.466666666666667,15.0
2021-05-11 09:15:00,Broad_USD4-2-NB,11.076923076923077,13.0
2021-05-11 09:30:00,Broad_USD4-2-NB,8.4,10.0
2021-05-11 09:45:00,Broad_USD4-2-NB,25.5,2.0
2021-05-11 10:15:00,Broad_USD4-2-NB,5.666666666666667,3.0
2021-05-11 10:30:00,Broad_USD4-2-NB,15.75,12.0
2021-05-11 10:45:00,Broad_USD4-2-NB,10.947368421052632,19.0
2021-05-11 11:00:00,Broad_USD4-2-NB,15.583333333333334,12.0
2021-05-11 11:15:00,Broad_USD4-2-NB,11.08,25.0
2021-05-11 11:30:00,Broad_USD4-2-NB,12.8,25.0
2021-05-11 11:45:00,Broad_USD4-2-NB,13.521739130434783,23.0
2021-05-11 12:00:00,Broad_USD4-2-NB,10.578947368421053,19.0
2021-05-11 12:15:00,Broad_USD4-2-NB,11.217391304347826,23.0
2021-05-11 12:30:00,Broad_USD4-2-NB,13.461538461538462,26.0
2021-05-11 12:45:00,Broad_USD4-2-NB,10.266666666666667,30.0
2021-05-11 13:00:00,Broad_USD4-2-NB,11.117647058823529,34.0
2021-05-11 13:15:00,Broad_USD4-2-NB,11.1,10.0
2021-05-11 13:30:00,Broad_USD4-2-NB,12.68421052631579,19.0
2021-05-11 13:45:00,Broad_USD4-2-NB,12.75,24.0
2021-05-11 14:00:00,Broad_USD4-2-NB,11.210526315789474,19.0
2021-05-11 14:15:00,Broad_USD4-2-NB,10.1875,16.0
2021-05-11 14:30:00,Broad_USD4-2-NB,9.470588235294118,34.0
2021-05-11 14:45:00,Broad_USD4-2-NB,11.333333333333334,18.0
2021-05-11 15:00:00,Broad_USD4-2-NB,9.136363636363637,22.0
2021-05-11 15:15:00,Broad_USD4-2-NB,9.428571428571429,28.0
2021-05-11 15:30:00,Broad_USD4-2-NB,8.413793103448276,29.0
2021-05-11 15:45:00,Broad_USD4-2-NB,8.0,19.0
2021-05-11 16:00:00,Broad_USD4-2-NB,10.466666666666667,30.0
2021-05-11 16:15:00,Broad_USD4-2-NB,8.782608695652174,23.0
2021-05-11 16:30:00,Broad_USD4-2-NB,10.6,25.0
2021-05-11 16:45:00,Broad_USD4-2-NB,10.25,32.0
2021-05-11 17:00:00,Broad_USD4-2-NB,9.3,30.0
2021-05-11 17:15:00,Broad_USD4-2-NB,10.290322580645162,31.0
2021-05-11 17:30:00,Broad_USD4-2-NB,12.037037037037036,27.0
2021-05-11 17:45:00,Broad_USD4-2-NB,11.772727272727273,22.0
2021-05-11 18:00:00,Broad_USD4-2-NB,10.541666666666666,24.0
2021-05-11 18:15:00,Broad_USD4-2-NB,9.80952380952381,21.0
2021-05-11 18:30:00,Broad_USD4-2-NB,8.583333333333334,24.0
2021-05-11 18:45:00,Broad_USD4-2-NB,9.285714285714286,14.0
2021-05-11 19:00:00,Broad_USD4-2-NB,9.352941176470589,17.0
2021-05-11 19:15:00,Broad_USD4-2-NB,10.357142857142858,14.0
2021-05-11 19:30:00,Broad_USD4-2-NB,9.25,20.0
2021-05-11 19:45:00,Broad_USD4-2-NB,8.428571428571429,7.0
2021-05-11 20:00:00,Broad_USD4-2-NB,10.166666666666666,12.0
2021-05-11 20:15:00,Broad_USD4-2-NB,12.333333333333334,12.0
2021-05-11 20:30:00,Broad_USD4-2-NB,11.666666666666666,9.0
2021-05-11 20:45:00,Broad_USD4-2-NB,11.142857142857142,14.0
2021-05-11 21:00:00,Broad_USD4-2-NB,8.125,8.0
2021-05-11 21:15:00,Broad_USD4-2-NB,5.0,12.0
2021-05-11 21:30:00,Broad_USD4-2-NB,8.222222222222221,9.0
2021-05-11 21:45:00,Broad_USD4-2-NB,9.5,6.0
2021-05-11 22:00:00,Broad_USD4-2-NB,11.0,7.0
2021-05-11 22:15:00,Broad_USD4-2-NB,7.7,10.0
2021-05-11 22:30:00,Broad_USD4-2-NB,10.5,6.0
2021-05-11 22:45:00,Broad_USD4-2-NB,9.75,4.0
2021-05-11 23:00:00,Broad_USD4-2-NB,8.6,5.0
2021-05-11 23:15:00,Broad_USD4-2-NB,8.0,7.0
2021-05-11 23:30:00,Broad_USD4-2-NB,9.333333333333334,6.0
2021-05-11 23:45:00,Broad_USD4-2-NB,10.0,2.0
2021-05-11 00:00:00,Broad_USD3-2-SB,14.0,1.0
2021-05-11 00:15:00,Broad_USD3-2-SB,11.0,2.0
2021-05-11 00:30:00,Broad_USD3-2-SB,15.0,1.0
2021-05-11 02:45:00,Broad_USD3-2-SB,11.0,1.0
2021-05-11 04:45:00,Broad_USD3-2-SB,7.0,1.0
2021-05-11 05:15:00,Broad_USD3-2-SB,12.0,1.0
2021-05-11 06:00:00,Broad_USD3-2-SB,11.5,2.0
2021-05-11 07:00:00,Broad_USD3-2-SB,12.0,1.0
2021-05-11 07:15:00,Broad_USD3-2-SB,4.5,2.0
2021-05-11 07:30:00,Broad_USD3-2-SB,12.5,2.0
2021-05-11 07:45:00,Broad_USD3-2-SB,7.0,2.0
2021-05-11 08:30:00,Broad_USD3-2-SB,14.0,1.0
2021-05-11 08:45:00,Broad_USD3-2-SB,9.25,4.0
2021-05-11 09:00:00,Broad_USD3-2-SB,12.0,5.0
2021-05-11 09:15:00,Broad_USD3-2-SB,10.833333333333334,6.0
2021-05-11 09:30:00,Broad_USD3-2-SB,11.166666666666666,6.0
2021-05-11 09:45:00,Broad_USD3-2-SB,11.5,2.0
2021-05-11 10:00:00,Broad_USD3-2-SB,7.0,1.0
2021-05-11 10:15:00,Broad_USD3-2-SB,8.0,2.0
2021-05-11 10:30:00,Broad_USD3-2-SB,8.5,2.0
2021-05-11 10:45:00,Broad_USD3-2-SB,7.333333333333333,6.0
2021-05-11 11:00:00,Broad_USD3-2-SB,21.0,2.0
2021-05-11 11:15:00,Broad_USD3-2-SB,12.8,5.0
2021-05-11 11:30:00,Broad_USD3-2-SB,12.666666666666666,3.0
2021-05-11 11:45:00,Broad_USD3-2-SB,9.285714285714286,7.0
2021-05-11 12:00:00,Broad_USD3-2-SB,12.0,3.0
2021-05-11 12:15:00,Broad_USD3-2-SB,8.571428571428571,7.0
2021-05-11 12:30:00,Broad_USD3-2-SB,11.0,3.0
2021-05-11 12:45:00,Broad_USD3-2-SB,12.0,1.0
2021-05-11 13:00:00,Broad_USD3-2-SB,11.25,4.0
2021-05-11 13:15:00,Broad_USD3-2-SB,8.0,10.0
2021-05-11 13:30:00,Broad_USD3-2-SB,11.0,5.0
2021-05-11 13:45:00,Broad_USD3-2-SB,10.5,2.0
2021-05-11 14:00:00,Broad_USD3-2-SB,9.5,2.0
2021-05-11 14:15:00,Broad_USD3-2-SB,12.2,5.0
2021-05-11 14:30:00,Broad_USD3-2-SB,11.375,8.0
2021-05-11 14:45:00,Broad_USD3-2-SB,11.0,6.0
2021-05-11 15:00:00,Broad_USD3-2-SB,11.0,13.0
2021-05-11 15:15:00,Broad_USD3-2-SB,10.5,6.0
2021-05-11 15:30:00,Broad_USD3-2-SB,13.75,4.0
2021-05-11 15:45:00,Broad_USD3-2-SB,16.8,5.0
2021-05-11 16:00:00,Broad_USD3-2-SB,9.4,5.0
2021-05-11 16:15:00,Broad_USD3-2-SB,12.166666666666666,6.0
2021-05-11 16:30:00,Broad_USD3-2-SB,12.0,2.0
2021-05-11 16:45:00,Broad_USD3-2-SB,8.5,4.0
2021-05-11 17:00:00,Broad_USD3-2-SB,7.818181818181818,11.0
2021-05-11 17:15:00,Broad_USD3-2-SB,9.714285714285714,7.0
2021-05-11 17:30:00,Broad_USD3-2-SB,9.777777777777779,9.0
2021-05-11 17:45:00,Broad_USD3-2-SB,7.0,6.0
2021-05-11 18:00:00,Broad_USD3-2-SB,14.0,7.0
2021-05-11 18:15:00,Broad_USD3-2-SB,10.571428571428571,7.0
2021-05-11 18:30:00,Broad_USD3-2-SB,10.25,4.0
2021-05-11 18:45:00,Broad_USD3-2-SB,13.0,4.0
2021-05-11 19:00:00,Broad_USD3-2-SB,9.666666666666666,3.0
2021-05-11 19:15:00,Broad_USD3-2-SB,9.777777777777779,9.0
2021-05-11 19:30:00,Broad_USD3-2-SB,8.0,4.0
2021-05-11 19:45:00,Broad_USD3-2-SB,10.6,5.0
2021-05-11 20:00:00,Broad_USD3-2-SB,14.666666666666666,6.0
2021-05-11 20:15:00,Broad_USD3-2-SB,16.25,4.0
2021-05-11 20:30:00,Broad_USD3-2-SB,9.166666666666666,6.0
2021-05-11 20:45:00,Broad_USD3-2-SB,12.5,2.0
2021-05-11 21:00:00,Broad_USD3-2-SB,12.285714285714286,7.0
2021-05-11 21:15:00,Broad_USD3-2-SB,10.25,4.0
2021-05-11 21:30:00,Broad_USD3-2-SB,11.0,1.0
2021-05-11 21:45:00,Broad_USD3-2-SB,12.5,2.0
2021-05-11 22:15:00,Broad_USD3-2-SB,8.333333333333334,3.0
2021-05-11 22:30:00,Broad_USD3-2-SB,14.5,2.0
2021-05-11 22:45:00,Broad_USD3-2-SB,10.25,4.0
2021-05-11 23:00:00,Broad_USD3-2-SB,14.5,2.0
2021-05-11 23:30:00,Broad_USD3-2-SB,13.0,2.0
2021-05-11 00:00:00,Broad_USD4-3-SB,16.0,2.0
2021-05-11 00:15:00,Broad_USD4-3-SB,10.333333333333334,3.0
2021-05-11 00:30:00,Broad_USD4-3-SB,8.666666666666666,3.0
2021-05-11 00:45:00,Broad_USD4-3-SB,16.666666666666668,3.0
2021-05-11 01:00:00,Broad_USD4-3-SB,9.0,1.0
2021-05-11 01:15:00,Broad_USD4-3-SB,11.0,1.0
2021-05-11 01:45:00,Broad_USD4-3-SB,9.0,1.0
2021-05-11 03:00:00,Broad_USD4-3-SB,9.0,1.0
2021-05-11 03:15:00,Broad_USD4-3-SB,13.0,1.0
2021-05-11 04:45:00,Broad_USD4-3-SB,10.0,1.0
2021-05-11 05:15:00,Broad_USD4-3-SB,10.666666666666666,3.0
2021-05-11 05:30:00,Broad_USD4-3-SB,10.25,4.0
2021-05-11 05:45:00,Broad_USD4-3-SB,6.0,1.0
2021-05-11 06:00:00,Broad_USD4-3-SB,10.0,1.0
2021-05-11 06:15:00,Broad_USD4-3-SB,10.833333333333334,6.0
2021-05-11 06:30:00,Broad_USD4-3-SB,15.8,5.0
2021-05-11 06:45:00,Broad_USD4-3-SB,11.0,5.0
2021-05-11 07:00:00,Broad_USD4-3-SB,10.75,4.0
2021-05-11 07:15:00,Broad_USD4-3-SB,9.625,8.0
2021-05-11 07:30:00,Broad_USD4-3-SB,14.166666666666666,12.0
2021-05-11 07:45:00,Broad_USD4-3-SB,14.058823529411764,17.0
2021-05-11 08:00:00,Broad_USD4-3-SB,12.4,15.0
2021-05-11 08:15:00,Broad_USD4-3-SB,14.166666666666666,12.0
2021-05-11 08:30:00,Broad_USD4-3-SB,11.090909090909092,11.0
2021-05-11 08:45:00,Broad_USD4-3-SB,8.0,18.0
2021-05-11 09:00:00,Broad_USD4-3-SB,11.947368421052632,19.0
2021-05-11 09:15:00,Broad_USD4-3-SB,14.666666666666666,9.0
2021-05-11 09:30:00,Broad_USD4-3-SB,15.0625,16.0
2021-05-11 09:45:00,Broad_USD4-3-SB,12.294117647058824,17.0
2021-05-11 10:00:00,Broad_USD4-3-SB,12.142857142857142,21.0
2021-05-11 10:15:00,Broad_USD4-3-SB,9.135135135135135,37.0
2021-05-11 10:30:00,Broad_USD4-3-SB,9.714285714285714,21.0
